param,sharpe_ratio,max_ddpercent,max_drawdown_duration,daily_trade_count,renew_interval,hedge_ratio_window
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 40, 'mean_window': 40}",-4.023902697,-44.76375542,176,1.154929577,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 40, 'mean_window': 40}",-4.023902697,-44.76375542,176,1.154929577,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 40, 'mean_window': 50}",-4.023902697,-44.76375542,176,1.154929577,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 40, 'mean_window': 55}",-4.023902697,-44.76375542,176,1.154929577,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 40, 'mean_window': 50}",-4.023902697,-44.76375542,176,1.154929577,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 40, 'mean_window': 30}",-4.023902697,-44.76375542,176,1.154929577,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 40, 'mean_window': 10}",-4.023902697,-44.76375542,176,1.154929577,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 40, 'mean_window': 10}",-4.023902697,-44.76375542,176,1.154929577,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 40, 'mean_window': 55}",-4.023902697,-44.76375542,176,1.154929577,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 40, 'mean_window': 50}",-4.023902697,-44.76375542,176,1.154929577,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 40, 'mean_window': 40}",-4.023902697,-44.76375542,176,1.154929577,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 40, 'mean_window': 30}",-4.023902697,-44.76375542,176,1.154929577,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 40, 'mean_window': 20}",-4.023902697,-44.76375542,176,1.154929577,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 40, 'mean_window': 20}",-4.023902697,-44.76375542,176,1.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 30}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 55}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 10}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 20}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 40}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 40}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 50}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 55}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 50}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 10}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 30}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 20}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 55}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 50}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 40}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 30}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 20}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 10}",-4.050870148,-94.99680067,183,3.154929577,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 20}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 55}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 10}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 40}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 30}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 50}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 55}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 50}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 30, 'mean_window': 40}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 30}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 40}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 20}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 30}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 20}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 10}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 50}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 30, 'mean_window': 55}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 30, 'mean_window': 10}",-4.261504258,-47.00499604,176,1.042253521,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 40}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 55}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 50}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 40}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 30}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 20}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 10}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 55}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 50}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 10}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 30}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 10}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 55}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 50}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 40}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 30}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 20}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 20}",-4.268316877,-91.37826719,182,2.591549296,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 20, 'mean_window': 40}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 20, 'mean_window': 55}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 20, 'mean_window': 50}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 20, 'mean_window': 30}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 20, 'mean_window': 20}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 20, 'mean_window': 10}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 20, 'mean_window': 55}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 20, 'mean_window': 50}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 20, 'mean_window': 40}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 20, 'mean_window': 30}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 20, 'mean_window': 40}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 20, 'mean_window': 10}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 20, 'mean_window': 20}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 20, 'mean_window': 30}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 20, 'mean_window': 20}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 20, 'mean_window': 50}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 20, 'mean_window': 55}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 20, 'mean_window': 10}",-4.339776408,-47.4678,192,1.408450704,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 55}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 40}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 50}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 30}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 20}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 10}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 55}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 50}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 40}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 30}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 30}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 20}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 10}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 20}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 10}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 40}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 50}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 55}",-4.38095518,-68.85525,192,1.676056338,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 20, 'mean_window': 55}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 20, 'mean_window': 50}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 20, 'mean_window': 40}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 20, 'mean_window': 30}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 20, 'mean_window': 20}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 20, 'mean_window': 10}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 20, 'mean_window': 55}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 20, 'mean_window': 50}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 20, 'mean_window': 40}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 20, 'mean_window': 30}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 20, 'mean_window': 20}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 20, 'mean_window': 55}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 20, 'mean_window': 50}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 20, 'mean_window': 40}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 20, 'mean_window': 30}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 20, 'mean_window': 20}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 20, 'mean_window': 10}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 20, 'mean_window': 10}",-4.411177182,-55.943,197,1.690140845,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 20}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 55}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 10}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 40}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 30}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 40}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 50}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 55}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 50}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 55}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 30}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 10}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 50}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 40}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 30}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 20}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 10}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 20}",-4.464444777,-58.4635,192,1.211267606,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 40, 'mean_window': 50}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 40, 'mean_window': 55}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 40, 'mean_window': 50}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 40, 'mean_window': 40}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 40, 'mean_window': 30}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 40, 'mean_window': 20}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 40, 'mean_window': 10}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 40, 'mean_window': 55}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 40, 'mean_window': 40}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 40, 'mean_window': 10}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 40, 'mean_window': 20}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 40, 'mean_window': 10}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 40, 'mean_window': 55}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 40, 'mean_window': 50}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 40, 'mean_window': 40}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 40, 'mean_window': 30}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 40, 'mean_window': 20}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 40, 'mean_window': 30}",-4.481586399,-49.21259997,180,1.23943662,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 30}",-4.522191733,-61.86765,192,1.281690141,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 55}",-4.522191733,-61.86765,192,1.281690141,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 10}",-4.522191733,-61.86765,192,1.281690141,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 16, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 20}",-4.522191733,-61.86765,192,1.281690141,3,30
